0.17142 0.0 6.91 0 0.448 5.682 33.8 5.1004 3.0 233.0 17.9 396.9 10.21 19.3 4330 3184.0 5935.0
0.18836 0.0 6.91 0 0.448 5.786 33.3 5.1004 3.0 233.0 17.9 396.9 14.15 20.0 7022 2357.0 3447.0
0.22927 0.0 6.91 0 0.448 6.03 85.5 5.6894 3.0 233.0 17.9 392.74 18.8 16.6 3058 7691.0 4129.0
2.5387 0.0 6.91 0 0.448 5.399 95.3 5.87 3.0 233.0 17.9 396.9 30.81 14.4 6690 7531.0 2898.0
0.21977 0.0 6.91 0 0.448 5.602  6.0877 3.0 233.0 17.9 396.9 16.2 19.4 6771 5666.0 8697.0
0.08873 21.0 5.64 0 0.439 5.963 45.7 6.8147 4.0 243.0 16.8 395.56 13.45 19.7 2870 8397.0 7691.0
0.04337 21.0 5.64 0 0.439 6.115 63.0 6.8147 4.0 243.0 16.8 393.97 9.43 20.5 4621 3468.0 5503.0
0.0536 21.0 5.64 0 0.439 6.511  6.8147 4.0 243.0 16.8 396.9 5.28 25.0 4991 8291.0 4949.0
0.04981 21.0 5.64 0 0.439 5.998 21.4 6.8147 4.0 243.0 16.8 396.9 8.43 23.4 9316 8255.0 9010.0
0.0136 75.0 4.0 0 0.41 5.888 47.6 7.3197 3.0 469.0 21.1 396.9 14.8 18.9 9503 4920.0 8439.0
0.01311 90.0 1.22 0 0.403 7.249 21.9 8.6966 5.0 11300.0 17.9 395.93 4.81 35.4 1774 5236.0 1016.0
0.02055 85.0 0.74 0 0.41 6.383 35.7 9.1876 2.0 313.0 17.3 396.9 5.77 24.7 9885 2939.0 8959.0
0.01432 100.0 1.32 0 0.411 6.816 40.5 8.3248 5.0 256.0 15.1 392.9 3.95 31.6 6278 4856.0 7241.0
0.15445 25.0 5.13 0 0.453 6.145 29.2 7.8148 8.0 284.0 19.7 390.68 6.86 23.3 2376 1050.0 8906.0
 25.0 5.13 0 0.453 5.927 47.2 6.932 8.0 284.0 19.7 396.9 9.22 19.6 6939 8130.0 4022.0
0.14932 25.0 5.13 0 0.453 5.741  7.2254 8.0 284.0 19.7 395.11 13.15 18.7 3846 2360.0 2266.0
1.7171 25.0 5.13 0 0.453 5.966 93.4 6.8185 8.0 284.0 19.7 378.08 14.44 16.0 7817 7805.0 1478.0
0.11027 25.0 5.13 0  6.456 67.8 7.2255 8.0 284.0 19.7 396.9 6.73 22.2 8430 9557.0 5296.0
-0.1265 25.0 5.13 "0 years" 0.453 6.762 43.4 7.9809 8.0 284.0 19.7 395.58 9.5 25.0 2716 7030.0 4977.0
0.01951 17.5 1.38 "0 years" 0.4161 7.104 59.5 9.2229 3.0 216.0 18.6 393.24 8.05  7780 4045.0 7068.0
0.03584 80.0 3.37 0 0.398 6.29 17.8 6.6115 4.0 337.0 16.1 396.9 4.67 23.5 4331 1257.0 5274.0
0.04379 80.0 3.37 0 0.398 5.787 31.1 6.6115 4.0 337.0 16.1 396.9 10.24 19.4 2378 1044.0 7413.0
0.05789 12.5 6.07 0 0.409 5.878  6.498 4.0 345.0 18.9 396.21 8.1 22.0 5584 9460.0 8791.0
0.13554 12.5 6.07 0 0.409 5.594 36.8 6.498 4.0 345.0 18.9 396.9 13.09 17.4 8381 2334.0 1485.0
0.12816 12.5 6.07 0 0.409 5.885 33.0 6.498 4.0 345.0 18.9 396.9 8.79 20.9 5275 1671.0 5673.0
0.08826 0.0 10.81 0 0.413 6.417 6.6 5.2873 4.0 305.0 19.2 383.73 6.72 24.2 6538 8000.0 1337.0
0.15876 0.0 10.81 0 0.413 5.961 17.5 5.2873 4.0 30500.0 19.2 376.94 9.88 21.7 8310 4638.0 7900.0
0.09164 0.0 10.81 0 0.413 6.065  5.2873 4.0 305.0 19.2 390.91 5.52 22.8 1231 7085.0 3003.0
0.19539 0.0 10.81 0 0.413 6.245 6.2 5.2873 4.0 305.0 19.2 377.17 7.54 23.4 6422 1234.0 2471.0
0.07896 0.0 12.83 "0 years" 0.437 6.273 6.0 4.2515 5.0 398.0 18.7 394.92 6.78 24.1 5426 7834.0 7727.0
0.09512 0.0 12.83 "0 years" 0.437 6.286 45.0 4.5026 5.0 398.0 18.7 383.23 8.94 21.4 1247 4207.0 3042.0
0.10153 0.0 12.83 0 0.437 6.279 74.5 4.0522 5.0 398.0 18.7 373.66 11.97 20.0 5378 6564.0 2519.0
0.08707 0.0 12.83 0  6.14 45.8 4.0905 5.0 398.0 18.7 386.96 10.27 20.8 4741 3400.0 7489.0
0.05646 0.0 12.83 0 0.437 6.232 53.7 5.0141 5.0 398.0 18.7 386.4 12.34 21.2 1062 6089.0 9893.0
0.08387 0.0 12.83 0 0.437 5.874 36.6 4.5026 5.0 398.0 18.7 396.06 9.1 20.3 5223 8551.0 5388.0
0.04113 25.0 4.86 0  6.727 33.5 5.4007 4.0 281.0 19.0 396.9 5.29 28.0 2551 6005.0 8856.0
0.04462 25.0 4.86 0 0.426 6.619 70.4 5.4007 4.0 281.0 19.0 395.63 7.22 23.9 7306 8490.0 2605.0
0.03659 25.0 4.86 0 0.426 6.302 32.2 5.4007 4.0 281.0 19.0 396.9 6.72  4005 8740.0 6664.0
0.03551 25.0 4.86 0 0.426 6.167 46.7 5.4007 4.0 -2810.0 19.0 390.64 7.51 22.9 4322 9631.0 7939.0
0.05059 0.0 4.49 0 0.449 6.389 48.0 4.7794 3.0 247.0 18.5 396.9 9.62 23.9 8997 6182.0 6117.0
0.5735 0.0 4.49 0 0.449 6.63 56.1 4.4377 3.0 247.0 18.5 392.3 6.53 26.6 9486 1650.0 6379.0
0.05188 0.0 4.49 0  6.015 45.1 4.4272 3.0 247.0 18.5 395.99 12.86 22.5 1882 1033.0 3124.0
0.07151 0.0 4.49 0 0.449 6.121 56.8 3.7476 3.0 247.0 18.5 395.15 8.44 22.2 1393 4032.0 5991.0
0.0566 0.0 3.41 0 0.489 7.007 86.3 3.4217 2.0 270.0 17.8 396.9 5.5 23.6 3739 8644.0 7794.0
0.05302 0.0 3.41 0 0.489 7.079 63.1 3.4145 2.0 270.0 17.8 396.06 5.7 28.7 5167 2110.0 2446.0
0.04684 0.0 3.41 0 0.489 6.417 66.1 3.0923 2.0 270.0 17.8 392.18 8.81 22.6 5413 9653.0 4306.0
0.03932 0.0 3.41 0 0.489 6.405 73.9 3.0921 2.0 270.0 17.8 393.55 8.2 22.0 5690 9513.0 3372.0
0.04203 28.0 15.04 0 0.464 6.442 53.6 3.6659 4.0 270.0 18.2 395.01 8.16 22.9 5474 5510.0 1150.0
0.02875 28.0 15.04 0 0.464 6.211 28.9 3.6659 4.0 270.0 18.2 396.33 6.21 25.0 5231 2874.0 2659.0
0.04294 28.0 15.04 0 0.464 6.249 77.3 3.615 4.0 270.0 18.2 396.9 10.59 20.6 3777 4039.0 7139.0
0.12204 0.0 2.89 0 0.445 6.625 57.8 3.4952 2.0 276.0 18.0 357.98 6.65 28.4 2401 2256.0 8199.0
0.11504 0.0 2.89 0 0.445 6.163 69.6 3.4952 2.0 276.0 18.0 391.83 11.34 21.4 9086 4240.0 3319.0
0.12083 0.0 2.89 0 0.445 8.069 76.0 3.4952 2.0 276.0 18.0 396.9 4.21 38.7 1905 5263.0 3883.0
0.08187 0.0 2.89 0 0.445 7.82 36.9 3.4952 2.0 276.0 18.0 393.53 3.57 43.8 1529 6269.0 8803.0
0.0686 0.0 2.89 0 0.445 7.416 62.5 3.4952 2.0 276.0 18.0 396.9 6.19 33.2 9011 8717.0 2515.0
0.14866 0.0 8.56 0 0.52 6.727 79.9 2.7778 5.0 384.0 20.9 394.76 9.42 27.5 8078 2409.0 1589.0
0.11432 0.0 8.56 "0 years" 0.52 6.781 71.3 2.8561 5.0 384.0 20.9 395.58 7.67 26.5 5618 2832.0 1587.0
0.22876 0.0 8.56 0 0.52 6.405  2.7147 5.0 384.0 20.9 70.8 10.63 18.6 4721 3024.0 3619.0
0.21161 0.0 8.56 0 0.52 6.137 87.4 2.7147 5.0 384.0 20.9 394.47 13.44 19.3 9578 6736.0 6487.0
0.1396 0.0 8.56 0 0.52 6.167 90.0 2.421 5.0 384.0 20.9 392.69 12.33 20.1 3621 5993.0 7223.0
0.13262 0.0 8.56 0 0.52 5.851 96.7 2.1069 5.0 384.0 20.9 394.05 16.47 19.5 7726 8634.0 5353.0
0.1712 0.0 8.56 0 0.52 5.836 91.9 2.211 5.0 384.0 20.9 395.67 18.66 19.5 1572 5957.0 3605.0
0.13117 0.0 8.56 0 0.52 6.127 85.2 2.1224 5.0 384.0 20.9 387.69 14.09 20.4 1643 4213.0 3538.0
0.12802 0.0 8.56 0 0.52 6.474 97.1 2.4329 5.0 384.0 20.9 395.24 12.27 19.8 5071 7208.0 9757.0
0.26363 0.0 8.56 0 0.52 6.229 91.2 2.5451 5.0 384.0 20.9 391.23 15.55  9071 7453.0 2756.0
 0.0 8.56 0 0.52 6.195 54.4 2.7778 5.0 384.0 20.9 393.49 13.0  8013 3753.0 2360.0
0.10084 0.0 10.01 0 0.547 6.715 81.6 2.6775 6.0 432.0 17.8 395.59 10.16 22.8 6605 8328.0 3373.0
0.12329 0.0 10.01 0 0.547 5.913 92.9 2.3534 6.0 432.0 17.8 394.95 16.21 18.8 6682 1305.0 2195.0
2.2212 0.0 10.01 0 0.547 6.092 95.4 2.548 6.0 432.0 17.8 396.9 17.09 18.7 1554 2384.0 3131.0
0.14231 0.0 10.01 0 0.547 6.254 84.2 2.2565 6.0 432.0 17.8 388.74 10.45 18.5 4393 4367.0 9009.0
0.17134 0.0 10.01 0 0.547 5.928 88.2 2.4631 6.0 432.0 17.8 344.91 15.76 18.3 5568 2574.0 6643.0
0.13158 0.0 10.01 0 0.547 6.176 72.5 2.7301 6.0 432.0 17.8 393.3 12.04 21.2 4459 1872.0 4410.0
0.15098 0.0 10.01 0 0.547 6.021 82.6 2.7474 6.0 432.0 17.8 394.51 10.3  2121 9360.0 3367.0
0.13058 0.0 10.01 0 0.547 5.872  2.4775 6.0 432.0 17.8 338.63 15.37 -100.0 6530 6578.0 4343.0
0.14476 0.0 10.01 0 0.547 5.731  2.7592 6.0 432.0 17.8 391.5 13.61 19.3 6109 2030.0 8281.0
0.06899 0.0 25.65 0 0.581 5.87 69.7 2.2577 2.0 188.0 19.1 389.15 14.37 22.0 1055 8764.0 4097.0
0.07165 0.0 25.65 0 0.581 6.004 84.1 2.1974 2.0 188.0 19.1 377.67 14.27 20.3 9849 7731.0 2333.0
0.09299 0.0 25.65 0 0.581 5.961 92.9 2.0869 2.0 188.0 19.1 378.09 17.93 20.5 9451 7905.0 8165.0
0.15038 0.0 25.65 0 0.581 5.856 97.0 1.9444 2.0 188.0 19.1 370.31 25.41 17.3 5736 5442.0 4336.0
0.09849 0.0 25.65 0 0.581 5.879 95.8 2.0063 2.0 9400.0 19.1 379.38 17.58 200.0 3609 4667.0 9157.0
 0.0 25.65 0 0.581 5.986 88.4 1.9929 2.0 188.0 19.1 385.02 14.81 21.4 4909 2276.0 4084.0
0.38735 0.0 25.65 0 0.581 5.613 95.6 1.7572 2.0 188.0 19.1 359.29 27.26 15.7 1403 7553.0 4387.0
0.25915 0.0 21.89 0 0.624 5.693 96.0 1.7883 4.0 437.0 21.2 392.11 17.19 16.2 1794 1542.0 5713.0
0.32543 0.0 21.89 0 0.624 6.431 98.8 1.8125 4.0 437.0 21.2 396.9 15.39 18.0 2561 9546.0 8805.0
0.88125 0.0 21.89 0 0.624 5.637 94.7 1.9799 4.0 437.0 21.2 396.9 18.34 14.3 8423 5808.0 6101.0
0.34006 0.0 21.89 0  6.458 98.9 2.1185 4.0 437.0 21.2 395.04 12.6 19.2 7795 8731.0 3431.0
1.19294 0.0 21.89 0 0.624 6.326 97.7 2.271 4.0 437.0 21.2 396.9 12.26 19.6 6492 1583.0 2016.0
0.59005 0.0 21.89 0 0.624 6.372 97.9 2.3274 4.0 437.0 21.2 385.76 11.12 23.0 5999 1510.0 1641.0
0.32982 0.0 21.89 0 0.624 5.822 95.4 2.4699 4.0 437.0 21.2 388.69 15.03 18.4 7198 7676.0 5062.0
0.97617 0.0 21.89 0 0.624 5.757 98.4 2.346 4.0 437.0 21.2 262.76 17.31 15.6 6197 7671.0 9507.0
0.55778 0.0 21.89 0 0.624 6.335 98.2 2.1107 4.0 437.0 21.2 394.67 16.96 18.1 4562 8695.0 1440.0
0.32264 0.0 21.89 0 0.624 5.942 93.5 1.9669 4.0 437.0 21.2 378.25 16.9 17.4 2694 4473.0 2138.0
0.35233 0.0 21.89 0 0.624 6.454 98.4 1.8498 4.0 437.0 21.2 394.08 14.59 17.1 1855 2198.0 6243.0
0.2498 0.0 21.89 0 0.624 5.857 98.2 1.6686 4.0 437.0 21.2 392.04 21.32 13.3 5755 4995.0 3303.0
0.54452 0.0 21.89 0 0.624 6.151 97.9 1.6687 4.0 437.0 21.2 396.9 18.46 17.8 4621 5535.0 6950.0
0.2909 0.0 21.89 0  6.174 93.6 1.6119 4.0 437.0 21.2 388.08 24.16 14.0 5206 6871.0 8046.0
1.62864 0.0 21.89 0 0.624 5.019 100.0 1.4394 4.0 437.0 21.2 396.9 34.41  2038 4303.0 7606.0
3.32105 0.0 19.58 1 0.871 5.403 100.0 1.3216 5.0 403.0 14.7 396.9 26.82 13.4 5596 3447.0 4421.0
4.0974 0.0 19.58 0 0.871 5.468 100.0 1.4118 5.0 403.0 14.7 396.9 26.42 15.6 5513 8739.0 3078.0
2.77974 0.0 19.58 0 0.871 4.903 97.8 1.3459 5.0 403.0 14.7 396.9 29.29 11.8 5370 7844.0 7103.0
2.37934 0.0 19.58 0  6.13 100.0 1.4191 5.0 403.0 14.7 172.91 27.8 13.8 8661 2290.0 5150.0
2.15505 0.0 19.58 0 0.871 5.628 100.0 1.5166 5.0 403.0 14.7 169.27 16.65 15.6 6316 6834.0 3200.0
236.862 0.0 19.58 0  4.926 95.7 1.4608 5.0 403.0 14.7 391.71 29.53 14.6 4447 8549.0 5551.0
2.33099 0.0 19.58 0 0.871 5.186  1.5296 5.0 403.0 14.7 356.99 28.32 17.8 6850 7687.0 7429.0
2.73397 0.0 19.58 0 0.871 5.597 94.9 1.5257 5.0 403.0 14.7 351.85 21.45 15.4 8230 9693.0 9227.0
1.6566 0.0 19.58 0 0.871 6.122 97.3 1.618 5.0 403.0 14.7 372.8 14.1 21.5 4432 8428.0 2946.0
1.49632 0.0 19.58 0 0.871 5.404 100.0 1.5916 5.0 403.0 14.7 341.6 13.28 19.6 8116 1386.0 4956.0
1.12658 0.0 19.58 1 0.871 5.012 88.0 1.6102 5.0 403.0 14.7 343.28 12.12 15.3 6229 9603.0 3225.0
2.14918 0.0 19.58 0 0.871 5.709 98.5 1.6232 5.0 403.0 14.7 261.95 15.79 19.4 3241 3006.0 8715.0
1.41385 0.0 19.58 1 0.871 6.129 96.0 1.7494 5.0 403.0 14.7 321.02 15.12 17.0 8818 6213.0 4325.0
3.53501 0.0 19.58 "1 years" 0.871 6.152 82.6 1.7455 5.0 403.0 14.7 88.01 15.02 15.6 7998 3147.0 9699.0
2.44668 0.0 19.58 0  5.272 94.0 1.7364 5.0 403.0 14.7 88.63 16.14 13.1 5894 4868.0 4745.0
1.22358 0.0 19.58 0 0.605 6.943 97.4 1.8773 5.0 403.0 14.7 363.43 4.59 41.3 7444 7037.0 9160.0
1.34284 0.0 19.58 0 0.605   1.7573 5.0 403.0 14.7 353.89  24.3 4015  5814.0
1.42502 0.0 19.58 0 0.871 6.51 100.0 1.7659 5.0 403.0 14.7 364.31 7.39 23.3 7815 1352.0 9651.0
127.346 0.0 19.58 "1 years" 0.605 6.25 92.6 1.7984 5.0 403.0 14.7 338.92 5.5 27.0 5864 5964.0 7103.0
 0.0 19.58 0 0.605 7.489 90.8 1.9709 5.0 403.0 14.7 374.43 1.73 50.0 5234 4188.0 2405.0
1.83377 0.0 19.58 1 0.605 7.802 98.2 2.0407 5.0 403.0 14.7 389.61 1.92 50.0 5956 2302.0 7090.0
1.51902 0.0 19.58 1 0.605 8.375 93.9 2.162 5.0 403.0 14.7 388.45 3.32 50.0 3339 8749.0 8287.0
2.24236 0.0 19.58 0 0.605 5.854 91.8 2.422 5.0 403.0 14.7 395.11 11.64 22.7 9526 1846.0 3036.0
2.924 0.0 19.58 0 0.605 6.101 93.0 2.2834 5.0 403.0 14.7 240.16 9.81 25.0 7842 8521.0 7034.0
2.01019 0.0 19.58 0 0.605 7.929 96.2 2.0459 5.0 403.0 14.7 369.3 3.7 50.0 2858 9717.0 3677.0
1.80028 0.0 19.58 0 0.605 5.877 79.2 2.4259 5.0 403.0 14.7 227.61 12.14 200.0 2207 3524.0 7144.0
 0.0 19.58 0 0.605 6.319 96.1 2.1 5.0 403.0 14.7 297.09 11.1 23.8 1924 2878.0 2744.0
244.95300000000003 0.0 19.58 0 0.605 6.402 95.2 2.2625 5.0 403.0 14.7 330.04 11.32 22.3 3945 5105.0 2177.0
1.20742 0.0 19.58 0 0.605 5.875 94.6 2.4259 5.0 403.0 14.7 292.29 14.43 17.4 6381 4630.0 1761.0
2.3139 0.0 19.58 0 0.605 5.88 97.3 2.3887 5.0 403.0 14.7 348.13 12.03 19.1 6429 8670.0 5778.0
0.13914 0.0 4.05 0 0.51 5.572 88.5 2.5961 5.0 296.0 16.6 396.9 14.69 23.1 5439 7667.0 7458.0
0.09178 0.0 4.05 0 0.51 6.416 84.1 2.6463 5.0 296.0 16.6 395.5 9.04 200.0 8591 3819.0 6623.0
0.08447 0.0 4.05 0 0.51 5.859 68.7 2.7019 5.0 296.0 16.6 393.23 9.64 22.6 6892 6979.0 5714.0
0.06664 0.0 4.05 0 0.51 6.546 33.1 3.1323 5.0 296.0 16.6 390.96 5.33 29.4 6945 9077.0 4726.0
0.07022 0.0 4.05 0 0.51 6.02 47.2 3.5549 5.0 296.0 16.6 393.23 10.11 23.2 8691 3489.0 2933.0
0.05425 0.0 4.05 0  6.315 73.4 3.3175 5.0 296.0 16.6 395.6 6.29 24.6 5027 6688.0 4561.0
0.06642 0.0 4.05 0 0.51 6.86 74.4 2.9153 5.0 296.0 16.6 391.27 6.92 29.9 5295 4264.0 8179.0
0.0578 0.0 2.46 0 0.488 6.98 58.4 2.829 3.0 193.0 17.8 396.9 5.04 37.2 8479 7023.0 5444.0
0.06588 0.0 2.46 0 0.488 7.765 83.3 2.741 3.0 193.0 17.8 395.56 7.56 39.8 5661 3293.0 3964.0
0.06888 0.0 2.46 0 0.488 6.144 62.2 2.5979 3.0 193.0 17.8 396.9 9.45 36.2 3398 1674.0 8224.0
0.09103 0.0 2.46 0 0.488 7.155 92.2 2.7006 3.0 193.0 17.8 394.12 4.82 37.9 1027 7257.0 9781.0
0.10008 0.0 2.46 0 0.488 6.563 95.6 2.847 3.0 193.0 17.8 396.9 5.68 32.5 2898 2011.0 4101.0
0.08308 0.0 2.46 "0 years" 0.488 5.604 89.8 2.9879 3.0 193.0 17.8 391.0 13.98 26.4 8300 9985.0 4897.0
0.06047 0.0 2.46 0 0.488 6.153 68.8 3.2797 3.0 193.0 17.8 387.11 13.15 29.6 3427 1232.0 4678.0
0.05602 0.0 2.46 0 0.488 7.831 53.6 3.1992 3.0 193.0 17.8 392.63 4.45 50.0 2625 4027.0 2843.0
0.07875 45.0 3.44 0 0.437 6.782 41.1 3.7886 5.0 398.0 15.2 393.87 6.68 32.0 3036 4609.0 2938.0
0.12579 45.0 3.44 0 0.437 6.556 29.1 4.5667 5.0 398.0 15.2 382.84 4.56 29.8 4355 3173.0 9444.0
0.0837 45.0 3.44 0 0.437 7.185 38.9 4.5667 5.0 3980.0 15.2 396.9 5.39 34.9 8046 4384.0 8866.0
0.09068 45.0 3.44 0 0.437 6.951 21.5 6.4798 5.0 398.0 15.2 377.68 5.1 37.0 4720 3328.0 8083.0
0.06911 45.0 3.44 0 0.437 6.739 30.8 6.4798 5.0 398.0 15.2 389.71 4.69 30.5 5902 1797.0 6372.0
0.08664 45.0 3.44 0 0.437 7.178 26.3 6.4798 5.0 398.0 15.2 390.49 2.87 36.4 6236 8121.0 2466.0
0.02187 60.0 2.93 0 0.401 6.8 9.9 6.2196 1.0 265.0 15.6 393.37 5.03 31.1 9280 4684.0 1735.0
0.01439 60.0 2.93 0 0.401 6.604 18.8 6.2196 1.0 265.0 15.6 376.7 4.38 29.1 9313 5487.0 1339.0
0.01381 80.0 0.46 0 0.422 7.875 32.0 5.6484 4.0 255.0 14.4 394.23 2.97 50.0 5961 8690.0 2376.0
0.04011 80.0 1.52 0 0.404 7.287 34.1 7.309 2.0 329.0 12.6 396.9 4.08 33.3 1032 3589.0 5719.0
0.04666 80.0 1.52 0  7.107 36.6 7.309 2.0 329.0 12.6 354.31 8.61 30.3 5698 5701.0 1704.0
0.37679999999999997 80.0 1.52 0 0.404 7.274 38.3 7.309 2.0 329.0 12.6 392.2 6.62 34.6 9887 9700.0 4724.0
0.0315 95.0 1.47 0  6.975 15.3 7.6534 3.0 402.0 17.0 396.9 4.56 34.9 4841 8667.0 9189.0
0.01778 95.0 1.47 0 0.403 7.135 13.9 7.6534 3.0 402.0 17.0 384.3 4.45 32.9 9716 7414.0 5418.0
0.03445 82.5 2.03 0 0.415 6.162 38.4 6.27 2.0 348.0 14.7 393.77 7.43 24.1 6444 2463.0 6259.0
0.02177 82.5 2.03 0 0.415 7.61 15.7 6.27 2.0 348.0 14.7 395.38 3.11 42.3 7177 4110.0 1552.0
0.0351 95.0 2.68 0 0.4161 7.853 33.2 5.118 4.0 224.0 14.7 392.78 3.81 48.5 9438 2047.0 4491.0
0.02009 95.0 2.68 0 0.4161 8.034 31.9 5.118 4.0 2240.0 14.7 390.55 2.88 50.0 4926 5871.0 1789.0
